"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lor[9,13]",0.840106847291148,1.67088603226495,-2.47201056233632,-0.259074902173904,0.851954657003896,1.91660866114763,4.13362646027912,1.00237909925265,1100
"lor[10,13]",0.864406662212079,1.44275665327475,-1.99652461493474,-0.0434268076944697,0.849748662484646,1.77864686465782,3.71037981366715,1.00207670396009,1300
"lor[11,13]",0.84177663616914,1.72115199531309,-2.58567928342558,-0.210518357525679,0.835634126739286,1.93420702313513,4.15274100530786,1.00117296328143,3000
"lor[12,13]",0.212888269324118,1.52373017242381,-2.75944980736327,-0.780466617610529,0.219889495603209,1.20159339773935,3.14325523230099,1.00092118198284,3000
"lor[1,14]",-3.03871156047164,2.85498394284562,-8.77749102737015,-4.83144995418087,-3.00790645838127,-1.24998503875511,2.57244681088113,1.00113634461338,3000
"lor[2,14]",-2.42120599781845,2.75012673930337,-7.83906626225734,-4.13620970600771,-2.41003064925869,-0.719136210710401,3.06759895274125,1.00101938870307,3000
"lor[3,14]",-0.699957404910455,2.91432713845703,-6.46072076064976,-2.47975297688696,-0.632889045568593,1.09098349590198,5.05473843577754,1.00087882810223,3000
"lor[4,14]",-1.453350973071,2.95694844283401,-7.30421266413575,-3.31129558907838,-1.38981040703935,0.404592652298266,4.40807388265655,1.00116735728817,3000
"lor[5,14]",-1.91813562931587,2.86603691905102,-7.4253229113511,-3.68783469939419,-1.84211000250213,-0.144929028853909,3.75791837413999,1.00112942257427,3000
"lor[6,14]",-1.54052374901322,2.91102077805205,-7.33995943373539,-3.41698942713733,-1.45525070160808,0.287688821620838,4.26644191504094,1.00124534845063,2700
"lor[7,14]",-2.03517256145913,2.98397693505614,-7.83325911044138,-3.93594446401386,-2.00510226875358,-0.113101482466034,3.76246800398249,1.00085890401187,3000
"lor[8,14]",-1.6831535739103,2.92398468284354,-7.5630391678365,-3.53352823100043,-1.60295275482085,0.16803404055097,3.99014937466752,1.00072762527907,3000
"lor[9,14]",-1.86341646760874,2.94464564479806,-7.82560531537708,-3.7095838052716,-1.79612425314795,0.0119025075725564,3.7816170503968,1.00122936848358,2700
"lor[10,14]",-1.83911665268781,2.90383407953087,-7.7262144955638,-3.62394816220671,-1.76790502047439,-0.0505584629808292,4.04230137024846,1.00126057835477,2600
"lor[11,14]",-1.86174667873075,3.06984471594546,-7.99893179488802,-3.81732337229831,-1.81046424266239,0.0471885612748176,4.14557204315982,1.00108222816582,3000
"lor[12,14]",-2.49063504557577,2.898083364553,-8.27008222103615,-4.31211272994701,-2.39070354494704,-0.682359561024953,3.29095858304732,1.00088739409099,3000
"lor[13,14]",-2.70352331489989,3.09408331286759,-8.70304887570237,-4.68004824600963,-2.73228990396601,-0.721427744964998,3.42865081936912,1.00069567733217,3000
"lor[1,15]",-1.44313851774119,1.53347932628826,-4.53856666368097,-2.01411055995154,-1.43791515848418,-0.924009506129353,1.50366445274625,1.00218027993434,1700
"lor[2,15]",-0.825632955088001,1.92946756268872,-4.64388911234817,-1.82757029529598,-0.827632105439607,0.140566272654261,2.6598341310235,1.00140335682555,2200
"lor[3,15]",0.895615637819997,1.67371069802812,-2.47828455418531,0.245034258621751,0.927165175219913,1.5232950330086,4.10598448824285,1.00297574942717,840
"lor[4,15]",0.142222069659455,1.73719660387043,-3.3034179876296,-0.661315252343575,0.138043741207002,0.947695113684885,3.43285261068132,1.00121268809505,2800
"lor[5,15]",-0.322562586585418,1.63644933882112,-3.60667937409647,-0.954579146391007,-0.301233800039986,0.280541597560043,2.83373667951942,1.00127602660952,2600
"lor[6,15]",0.0550492937172339,1.84502578688511,-3.80504772688568,-0.801544046655885,0.0579391471292015,0.938357393825723,3.55356112938427,1.00094233080793,3000
"lor[7,15]",-0.439599518728676,1.95063446796096,-4.19948812116642,-1.4699964997002,-0.462586353438412,0.612180470957203,3.20404980515902,1.0025397650242,1100
"lor[8,15]",-0.0875805311798477,1.81321313368134,-3.53399655538531,-1.0057419332408,-0.106485992662248,0.838818394075956,3.35043680448757,1.00313180155637,1200
"lor[9,15]",-0.267843424878291,1.82185863019439,-3.72385031178054,-1.19682594393914,-0.291750035648093,0.635908590470267,3.17120714968315,1.00105567267874,3000
"lor[10,15]",-0.243543609957359,1.64025330075777,-3.75116122199486,-0.861675593008338,-0.186168491189862,0.397182992058779,2.87702598389008,1.00109338799606,3000
"lor[11,15]",-0.266173636000299,1.93994864737674,-3.78831399281054,-1.31917907129906,-0.261648567938489,0.707603797758149,3.54325030159135,1.00125056659963,2700
"lor[12,15]",-0.895062002845321,1.70570955695249,-4.36952745694438,-1.65651704678344,-0.876741273153601,-0.171345782774384,2.38971705699162,1.00201333539171,1300
"lor[13,15]",-1.10795027216944,2.00317001191551,-4.861765671439,-2.2261391444772,-1.14699581269219,0.00202973179316671,2.77552215505492,1.00296892580088,850
"lor[14,15]",1.59557304273045,3.23483648396342,-4.65497486300094,-0.303684438655994,1.50425857119024,3.46606402810107,8.11173416604069,1.00181777467221,1500
"lor[1,16]",-0.894363107681784,1.43393779899071,-3.79784891530898,-1.39494968814654,-0.908205129551457,-0.424158187714839,2.12371231737616,1.00194414536838,3000
"lor[2,16]",-0.276857545028593,1.87498424765285,-4.29716652521174,-1.22434298866659,-0.300003908218268,0.657732095732836,3.63049511094907,1.00151884421723,3000
"lor[3,16]",1.4443910478794,1.56140413469231,-1.80298775107688,0.823087267923561,1.46400934654416,2.04690236847672,4.69335405624937,1.00199994089922,1900
